run_name,algo,env_id,checkpoint_steps,bias_mean,bias_std,relative_bias,q_pred_mean,mc_return_mean,reeval_mean,reeval_std,saved_at_timesteps
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,400000,10.639278928721426,37.79091642319962,0.08124739928575248,-120.30988402605057,-130.949162954772,-169.3852190955478,90.90514015704836,400000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,450000,51.68649799599537,53.821392875585666,0.2965312254126692,-122.61722979545593,-174.30372779145128,-262.98113507153,123.11710325991002,450000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,500000,13.613076181272339,38.83915245634875,0.10091088872895274,-121.28887892723084,-134.90195510850316,-181.43386260238475,101.14590119710226,500000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,550000,-0.18992162179707436,26.667535520154036,-0.0015019173914917704,-126.6426965034008,-126.45277488160374,-160.09920963671524,87.48095218863523,550000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,600000,-6.804279445723273,28.80450382460558,-0.05284774870260331,-135.55677340745925,-128.75249396173598,-165.25754635559977,88.6883902574263,600000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,650000,-8.877176241818827,31.232408574858955,-0.06905853319395117,-137.42285816192626,-128.54568192010743,-157.1655596626582,89.8159830169564,650000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,700000,-13.261206220931653,23.304450310355872,-0.10848595850011473,-135.50012454986572,-122.23891832893405,-150.36881553028275,77.6667439559314,700000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,750000,-12.844908886683143,22.123040749579058,-0.1054287216385751,-134.6799144434929,-121.83500555680973,-147.08655506379088,76.26604351043132,750000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,800000,-12.713277226734396,20.405306306143444,-0.1057687399732616,-132.91209239602088,-120.1988151692865,-151.95435278663527,81.94450668831588,800000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,850000,-11.621514073167248,20.73141273748444,-0.09654903253248535,-131.99055111408234,-120.3690370409151,-147.17672546290677,76.46262631748748,850000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,900000,-9.525215342522305,20.221721543237496,-0.07927533272778671,-129.6787992477417,-120.15358390521938,-147.34068252744385,76.5190889161142,900000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,950000,-2.675393281310678,19.855346237656217,-0.021706875302113012,-125.92635612487793,-123.25096284356724,-148.92010199771613,80.53540072440784,950000
