#{"t_start": 1783269253.243687, "env_id": "None"}
r,l,t
188.85278,201,42.426651
127.793869,201,42.513469
146.088584,201,42.597617
170.718933,201,42.682561
174.983405,201,43.411864
0.307312,21,43.420687
168.377333,201,43.508833
163.357177,201,43.59458
187.325956,201,43.678672
166.256526,201,43.764562
174.76996,201,43.850534
178.297797,201,43.935491
131.715491,201,44.020064
166.253358,201,44.106085
193.030644,201,44.191513
1.11747,12,44.196623
120.354203,201,44.926178
-0.868786,41,44.943686
125.67529,201,45.029812
87.607433,201,45.145117
185.686707,201,45.266477
78.488176,201,45.363823
3.072898,11,45.368789
143.364416,201,45.459026
189.239339,201,45.548393
162.965515,201,45.669242
142.970737,201,45.755811
123.557978,201,45.841838
131.504335,201,46.580066
166.228999,201,46.667838
194.158674,201,46.753394
-1.087625,32,46.767173
162.95802,201,46.853463
192.310799,201,46.93917
157.7897,201,47.024225
162.056716,201,47.109791
89.577112,201,47.195203
164.735635,201,47.280682
82.721661,201,47.36663
159.839403,201,48.111064
118.969149,201,48.196354
171.035257,201,48.282443
117.067866,201,48.368188
166.500828,201,48.454248
168.882619,201,48.540992
151.935728,201,48.62657
133.570442,201,48.715209
153.799011,201,48.800854
179.874358,201,48.887217
93.464065,201,49.64792
172.115542,201,49.732793
168.118788,201,49.818945
145.306995,201,49.904835
151.597135,201,49.993068
179.727969,201,50.078641
101.646278,201,50.165571
86.690834,201,50.250754
109.601258,201,50.336052
135.787946,201,50.421427
127.600567,201,51.157417
180.383945,201,51.24301
159.820963,201,51.329293
172.05902,201,51.413789
151.722831,201,51.50051
173.805089,201,51.58671
113.274029,201,51.673702
184.607058,201,51.757773
178.764455,201,51.843307
115.647962,201,51.928041
93.481513,201,52.662696
76.744036,201,52.748873
119.998963,201,52.84237
114.030727,201,52.927958
191.067527,201,53.016359
143.886118,201,53.102491
174.997358,201,53.187692
153.062409,201,53.272666
173.090504,201,53.358843
132.433718,201,53.443371
114.309326,201,54.172196
127.402416,201,54.258372
169.416013,201,54.343694
95.652992,201,54.428517
121.804967,201,54.512999
173.258025,201,54.597721
103.343798,201,54.684375
154.440973,201,54.769049
125.187796,201,54.852987
159.081372,201,54.938762
113.64636,201,55.668653
78.258903,201,55.755003
169.706068,201,55.840907
112.754382,201,55.924649
151.399232,201,56.009621
119.037449,201,56.096828
165.120839,201,56.180965
112.98913,201,56.267539
178.660837,201,56.352879
133.75653,201,56.440368
154.898745,201,56.526256
143.958194,201,57.250443
120.804965,201,57.334977
128.50578,201,57.419254
111.411969,201,57.504168
94.211147,201,57.59008
85.257122,201,57.676205
136.064724,201,57.763841
157.875656,201,57.848486
107.524316,201,57.934991
97.394468,201,58.019245
177.189146,201,58.768384
103.457815,201,58.853283
111.808566,201,58.938236
133.372317,201,59.024237
163.46065,201,59.110859
134.232432,201,59.195911
149.802907,201,59.280775
179.510665,201,59.365227
119.668374,201,59.449989
169.986131,201,59.534036
166.789103,201,60.264864
113.151222,201,60.351686
97.834226,201,60.437131
97.318008,201,60.525343
125.481601,201,60.610737
150.01256,201,60.695325
97.958723,201,60.782655
177.330075,201,60.866914
160.843147,201,60.952107
146.291993,201,61.036604
103.520141,201,61.760224
161.444987,201,61.845036
117.867349,201,61.930469
123.98068,201,62.015424
124.248977,201,62.099914
189.526357,201,62.185771
164.939828,201,62.270573
139.210506,201,62.355805
141.570087,201,62.440589
136.278576,201,62.52503
149.533025,201,63.248843
142.496365,201,63.335716
176.250613,201,63.419584
175.562899,201,63.504534
169.474011,201,63.590086
99.249165,201,63.677126
173.559822,201,63.764734
185.306684,201,63.851565
124.116105,201,63.938709
1.807192,10,63.94304
173.355389,201,64.027533
141.279059,201,64.112088
153.558536,201,64.83854
110.631575,201,64.922737
180.542625,201,65.007322
176.255302,201,65.092055
135.875201,201,65.179345
117.522459,201,65.262839
158.214612,201,65.347041
157.509019,201,65.431127
118.471123,201,65.516679
